campaign_name,day_of_week,hour,weeks_observed,weeks_high,weeks_low,weeks_dead,consistency,avg_cpa,avg_cpa_deviation_pct
"EX | 25 | CH | SEARCH | LEAD | Brand",TUESDAY,4,2,0,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Brand",WEDNESDAY,4,1,1,0,0,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Brand",FRIDAY,4,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Brand",MONDAY,5,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Brand",TUESDAY,5,2,1,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Brand",THURSDAY,5,2,2,0,0,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Brand",FRIDAY,5,2,1,1,0,insufficient,1.28,-91.5
"EX | 25 | CH | SEARCH | LEAD | Brand",SATURDAY,5,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Brand",MONDAY,6,3,2,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Brand",TUESDAY,6,4,3,0,1,confirmed,,
"EX | 25 | CH | SEARCH | LEAD | Brand",WEDNESDAY,6,2,0,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Brand",THURSDAY,6,3,1,1,1,insufficient,1.15,-92.4
"EX | 25 | CH | SEARCH | LEAD | Brand",FRIDAY,6,2,1,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Brand",SATURDAY,6,2,0,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Brand",SUNDAY,7,2,2,0,0,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Brand",MONDAY,7,4,1,0,3,confirmed,,
"EX | 25 | CH | SEARCH | LEAD | Brand",TUESDAY,7,4,4,0,0,confirmed,,
"EX | 25 | CH | SEARCH | LEAD | Brand",WEDNESDAY,7,4,3,0,1,confirmed,,
"EX | 25 | CH | SEARCH | LEAD | Brand",THURSDAY,7,2,1,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Brand",FRIDAY,7,1,1,0,0,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Brand",SATURDAY,7,2,0,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Brand",SUNDAY,8,3,2,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Brand",MONDAY,8,5,5,0,0,confirmed,,
"EX | 25 | CH | SEARCH | LEAD | Brand",TUESDAY,8,4,4,0,0,confirmed,,
"EX | 25 | CH | SEARCH | LEAD | Brand",WEDNESDAY,8,4,4,0,0,confirmed,,
"EX | 25 | CH | SEARCH | LEAD | Brand",THURSDAY,8,4,3,1,0,confirmed,2.15,-85.7
"EX | 25 | CH | SEARCH | LEAD | Brand",FRIDAY,8,4,4,0,0,confirmed,,
"EX | 25 | CH | SEARCH | LEAD | Brand",SATURDAY,8,2,2,0,0,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Brand",SUNDAY,9,4,1,0,3,confirmed,,
"EX | 25 | CH | SEARCH | LEAD | Brand",MONDAY,9,5,5,0,0,confirmed,,
"EX | 25 | CH | SEARCH | LEAD | Brand",TUESDAY,9,4,3,1,0,confirmed,4.72,-68.6
"EX | 25 | CH | SEARCH | LEAD | Brand",WEDNESDAY,9,4,3,1,0,confirmed,9.62,-36.1
"EX | 25 | CH | SEARCH | LEAD | Brand",THURSDAY,9,4,3,0,1,confirmed,,
"EX | 25 | CH | SEARCH | LEAD | Brand",FRIDAY,9,4,4,0,0,confirmed,,
"EX | 25 | CH | SEARCH | LEAD | Brand",SATURDAY,9,3,2,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Brand",SUNDAY,10,4,2,0,2,unconfirmed,,
"EX | 25 | CH | SEARCH | LEAD | Brand",MONDAY,10,5,3,1,1,unconfirmed,3.34,-77.8
"EX | 25 | CH | SEARCH | LEAD | Brand",TUESDAY,10,4,3,1,0,confirmed,12.41,-17.6
"EX | 25 | CH | SEARCH | LEAD | Brand",WEDNESDAY,10,4,4,0,0,confirmed,,
"EX | 25 | CH | SEARCH | LEAD | Brand",THURSDAY,10,4,4,0,0,confirmed,,
"EX | 25 | CH | SEARCH | LEAD | Brand",FRIDAY,10,4,4,0,0,confirmed,,
"EX | 25 | CH | SEARCH | LEAD | Brand",SATURDAY,10,4,1,0,3,confirmed,,
"EX | 25 | CH | SEARCH | LEAD | Brand",SUNDAY,11,4,2,1,1,unconfirmed,1.84,-87.8
"EX | 25 | CH | SEARCH | LEAD | Brand",MONDAY,11,5,5,0,0,confirmed,,
"EX | 25 | CH | SEARCH | LEAD | Brand",TUESDAY,11,4,4,0,0,confirmed,,
"EX | 25 | CH | SEARCH | LEAD | Brand",WEDNESDAY,11,4,2,2,0,unconfirmed,0.94,-93.8
"EX | 25 | CH | SEARCH | LEAD | Brand",THURSDAY,11,4,3,1,0,confirmed,7.23,-52.0
"EX | 25 | CH | SEARCH | LEAD | Brand",FRIDAY,11,4,3,0,1,confirmed,,
"EX | 25 | CH | SEARCH | LEAD | Brand",SATURDAY,11,3,1,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Brand",SUNDAY,12,4,3,0,1,confirmed,,
"EX | 25 | CH | SEARCH | LEAD | Brand",MONDAY,12,5,5,0,0,confirmed,,
"EX | 25 | CH | SEARCH | LEAD | Brand",TUESDAY,12,4,4,0,0,confirmed,,
"EX | 25 | CH | SEARCH | LEAD | Brand",WEDNESDAY,12,4,3,1,0,confirmed,5.89,-60.9
"EX | 25 | CH | SEARCH | LEAD | Brand",THURSDAY,12,4,2,1,1,unconfirmed,7.81,-48.1
"EX | 25 | CH | SEARCH | LEAD | Brand",FRIDAY,12,4,4,0,0,confirmed,,
"EX | 25 | CH | SEARCH | LEAD | Brand",SATURDAY,12,2,2,0,0,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Brand",SUNDAY,13,5,5,0,0,confirmed,,
"EX | 25 | CH | SEARCH | LEAD | Brand",MONDAY,13,5,5,0,0,confirmed,,
"EX | 25 | CH | SEARCH | LEAD | Brand",TUESDAY,13,3,3,0,0,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Brand",WEDNESDAY,13,4,4,0,0,confirmed,,
"EX | 25 | CH | SEARCH | LEAD | Brand",THURSDAY,13,4,4,0,0,confirmed,,
"EX | 25 | CH | SEARCH | LEAD | Brand",FRIDAY,13,2,1,1,0,insufficient,1.01,-93.3
"EX | 25 | CH | SEARCH | LEAD | Brand",SATURDAY,13,3,2,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Brand",SUNDAY,14,4,3,1,0,confirmed,5.75,-61.8
"EX | 25 | CH | SEARCH | LEAD | Brand",MONDAY,14,5,5,0,0,confirmed,,
"EX | 25 | CH | SEARCH | LEAD | Brand",TUESDAY,14,3,2,1,0,insufficient,3.78,-74.9
"EX | 25 | CH | SEARCH | LEAD | Brand",WEDNESDAY,14,4,3,0,1,confirmed,,
"EX | 25 | CH | SEARCH | LEAD | Brand",THURSDAY,14,4,4,0,0,confirmed,,
"EX | 25 | CH | SEARCH | LEAD | Brand",FRIDAY,14,4,3,1,0,confirmed,4.25,-71.8
"EX | 25 | CH | SEARCH | LEAD | Brand",SATURDAY,14,2,2,0,0,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Brand",SUNDAY,15,4,2,0,2,unconfirmed,,
"EX | 25 | CH | SEARCH | LEAD | Brand",MONDAY,15,4,4,0,0,confirmed,,
"EX | 25 | CH | SEARCH | LEAD | Brand",TUESDAY,15,3,2,1,0,insufficient,14.08,-6.5
"EX | 25 | CH | SEARCH | LEAD | Brand",WEDNESDAY,15,4,3,0,1,confirmed,,
"EX | 25 | CH | SEARCH | LEAD | Brand",THURSDAY,15,4,4,0,0,confirmed,,
"EX | 25 | CH | SEARCH | LEAD | Brand",FRIDAY,15,4,4,0,0,confirmed,,
"EX | 25 | CH | SEARCH | LEAD | Brand",SATURDAY,15,3,1,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Brand",SUNDAY,16,5,1,1,3,unconfirmed,0.79,-94.8
"EX | 25 | CH | SEARCH | LEAD | Brand",MONDAY,16,5,5,0,0,confirmed,,
"EX | 25 | CH | SEARCH | LEAD | Brand",TUESDAY,16,2,2,0,0,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Brand",WEDNESDAY,16,3,3,0,0,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Brand",THURSDAY,16,4,4,0,0,confirmed,,
"EX | 25 | CH | SEARCH | LEAD | Brand",FRIDAY,16,4,3,1,0,confirmed,8.13,-46.0
"EX | 25 | CH | SEARCH | LEAD | Brand",SATURDAY,16,2,0,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Brand",SUNDAY,17,5,2,1,2,unconfirmed,1.52,-89.9
"EX | 25 | CH | SEARCH | LEAD | Brand",MONDAY,17,3,2,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Brand",TUESDAY,17,2,2,0,0,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Brand",WEDNESDAY,17,4,1,0,3,confirmed,,
"EX | 25 | CH | SEARCH | LEAD | Brand",THURSDAY,17,2,2,0,0,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Brand",FRIDAY,17,3,1,1,1,insufficient,3.72,-75.3
"EX | 25 | CH | SEARCH | LEAD | Brand",SATURDAY,17,2,1,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Brand",SUNDAY,18,5,4,0,1,confirmed,,
"EX | 25 | CH | SEARCH | LEAD | Brand",MONDAY,18,3,3,0,0,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Brand",TUESDAY,18,2,1,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Brand",WEDNESDAY,18,3,2,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Brand",THURSDAY,18,3,3,0,0,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Brand",FRIDAY,18,1,0,1,0,insufficient,0.96,-93.6
"EX | 25 | CH | SEARCH | LEAD | Brand",SATURDAY,18,3,1,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Brand",SUNDAY,19,5,3,1,1,unconfirmed,5.18,-65.6
"EX | 25 | CH | SEARCH | LEAD | Brand",MONDAY,19,2,2,0,0,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Brand",TUESDAY,19,2,2,0,0,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Brand",WEDNESDAY,19,3,3,0,0,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Brand",THURSDAY,19,2,2,0,0,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Brand",FRIDAY,19,2,1,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Brand",SATURDAY,19,3,3,0,0,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Brand",SUNDAY,20,4,1,1,2,unconfirmed,3.19,-78.8
"EX | 25 | CH | SEARCH | LEAD | Brand",MONDAY,20,1,1,0,0,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Brand",TUESDAY,20,2,2,0,0,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Brand",WEDNESDAY,20,1,1,0,0,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Brand",THURSDAY,20,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Brand",FRIDAY,20,1,1,0,0,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Brand",SATURDAY,20,2,1,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Brand",SUNDAY,21,5,4,0,1,confirmed,,
"EX | 25 | CH | SEARCH | LEAD | Brand",MONDAY,21,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Brand",TUESDAY,21,2,1,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Brand",THURSDAY,21,2,0,1,1,insufficient,0.22,-98.5
"EX | 25 | CH | SEARCH | LEAD | Brand",FRIDAY,21,1,1,0,0,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Brand",SATURDAY,21,2,0,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Brand",SUNDAY,22,4,4,0,0,confirmed,,
"EX | 25 | CH | SEARCH | LEAD | Brand",MONDAY,22,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Brand",TUESDAY,22,1,1,0,0,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Brand",WEDNESDAY,22,1,1,0,0,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Brand",SATURDAY,22,4,3,0,1,confirmed,,
"EX | 25 | CH | SEARCH | LEAD | Brand",SUNDAY,23,4,0,0,4,confirmed,,
"EX | 25 | CH | SEARCH | LEAD | Brand",MONDAY,23,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Brand",TUESDAY,23,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Brand",THURSDAY,23,2,2,0,0,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Brand",SATURDAY,23,2,0,0,2,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Maler",SUNDAY,0,3,0,0,3,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Maler",MONDAY,0,4,0,0,4,confirmed,,
"EX | 26 | CH | SEARCH | LEAD | Maler",WEDNESDAY,0,3,1,0,2,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Maler",THURSDAY,0,4,1,0,3,confirmed,,
"EX | 26 | CH | SEARCH | LEAD | Maler",FRIDAY,0,1,0,0,1,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Maler",SUNDAY,1,4,1,0,3,confirmed,,
"EX | 26 | CH | SEARCH | LEAD | Maler",MONDAY,1,3,0,0,3,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Maler",TUESDAY,1,3,1,0,2,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Maler",WEDNESDAY,1,2,0,0,2,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Maler",THURSDAY,1,4,1,0,3,confirmed,,
"EX | 26 | CH | SEARCH | LEAD | Maler",SATURDAY,1,2,0,0,2,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Maler",SUNDAY,2,2,0,0,2,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Maler",MONDAY,2,3,2,0,1,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Maler",TUESDAY,2,2,1,0,1,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Maler",WEDNESDAY,2,2,1,0,1,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Maler",THURSDAY,2,2,0,0,2,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Maler",SATURDAY,2,1,0,0,1,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Maler",SUNDAY,3,2,1,0,1,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Maler",MONDAY,3,2,0,0,2,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Maler",TUESDAY,3,1,0,0,1,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Maler",WEDNESDAY,3,1,0,0,1,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Maler",THURSDAY,3,1,0,0,1,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Maler",FRIDAY,3,2,0,0,2,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Maler",SATURDAY,3,2,0,0,2,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Maler",SUNDAY,4,2,0,0,2,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Maler",MONDAY,4,3,0,0,3,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Maler",TUESDAY,4,1,0,0,1,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Maler",WEDNESDAY,4,2,0,0,2,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Maler",THURSDAY,4,1,0,0,1,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Maler",SATURDAY,4,1,0,0,1,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Maler",SUNDAY,5,1,0,0,1,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Maler",MONDAY,5,2,0,0,2,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Maler",TUESDAY,5,1,0,0,1,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Maler",WEDNESDAY,5,2,0,0,2,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Maler",THURSDAY,5,1,0,0,1,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Maler",SUNDAY,6,1,0,0,1,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Maler",MONDAY,6,4,1,0,3,confirmed,,
"EX | 26 | CH | SEARCH | LEAD | Maler",TUESDAY,6,3,1,0,2,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Maler",WEDNESDAY,6,2,1,0,1,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Maler",THURSDAY,6,3,1,0,2,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Maler",SATURDAY,6,1,0,0,1,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Maler",SUNDAY,7,2,1,0,1,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Maler",MONDAY,7,5,1,0,4,confirmed,,
"EX | 26 | CH | SEARCH | LEAD | Maler",TUESDAY,7,4,1,0,3,confirmed,,
"EX | 26 | CH | SEARCH | LEAD | Maler",WEDNESDAY,7,3,1,0,2,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Maler",THURSDAY,7,3,1,0,2,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Maler",FRIDAY,7,2,0,0,2,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Maler",SATURDAY,7,2,1,0,1,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Maler",SUNDAY,8,3,1,0,2,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Maler",MONDAY,8,5,2,0,3,unconfirmed,,
"EX | 26 | CH | SEARCH | LEAD | Maler",TUESDAY,8,4,1,0,3,confirmed,,
"EX | 26 | CH | SEARCH | LEAD | Maler",WEDNESDAY,8,3,1,0,2,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Maler",THURSDAY,8,3,1,0,2,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Maler",FRIDAY,8,4,1,0,3,confirmed,,
"EX | 26 | CH | SEARCH | LEAD | Maler",SATURDAY,8,3,0,0,3,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Maler",SUNDAY,9,4,1,0,3,confirmed,,
"EX | 26 | CH | SEARCH | LEAD | Maler",MONDAY,9,5,2,0,3,unconfirmed,,
"EX | 26 | CH | SEARCH | LEAD | Maler",TUESDAY,9,4,1,0,3,confirmed,,
"EX | 26 | CH | SEARCH | LEAD | Maler",WEDNESDAY,9,4,2,0,2,unconfirmed,,
"EX | 26 | CH | SEARCH | LEAD | Maler",THURSDAY,9,2,0,0,2,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Maler",FRIDAY,9,3,2,0,1,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Maler",SATURDAY,9,3,1,0,2,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Maler",SUNDAY,10,4,1,0,3,confirmed,,
"EX | 26 | CH | SEARCH | LEAD | Maler",MONDAY,10,5,3,1,1,unconfirmed,9.59,-88.5
"EX | 26 | CH | SEARCH | LEAD | Maler",TUESDAY,10,4,2,0,2,unconfirmed,,
"EX | 26 | CH | SEARCH | LEAD | Maler",WEDNESDAY,10,4,3,0,1,confirmed,,
"EX | 26 | CH | SEARCH | LEAD | Maler",THURSDAY,10,3,3,0,0,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Maler",FRIDAY,10,4,1,0,3,confirmed,,
"EX | 26 | CH | SEARCH | LEAD | Maler",SATURDAY,10,4,3,0,1,confirmed,,
"EX | 26 | CH | SEARCH | LEAD | Maler",SUNDAY,11,3,2,0,1,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Maler",MONDAY,11,5,4,0,1,confirmed,,
"EX | 26 | CH | SEARCH | LEAD | Maler",TUESDAY,11,4,1,0,3,confirmed,,
"EX | 26 | CH | SEARCH | LEAD | Maler",WEDNESDAY,11,3,2,0,1,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Maler",THURSDAY,11,4,0,0,4,confirmed,,
"EX | 26 | CH | SEARCH | LEAD | Maler",FRIDAY,11,4,0,0,4,confirmed,,
"EX | 26 | CH | SEARCH | LEAD | Maler",SATURDAY,11,3,1,0,2,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Maler",SUNDAY,12,4,3,0,1,confirmed,,
"EX | 26 | CH | SEARCH | LEAD | Maler",MONDAY,12,4,3,0,1,confirmed,,
"EX | 26 | CH | SEARCH | LEAD | Maler",TUESDAY,12,4,3,0,1,confirmed,,
"EX | 26 | CH | SEARCH | LEAD | Maler",WEDNESDAY,12,4,3,0,1,confirmed,,
"EX | 26 | CH | SEARCH | LEAD | Maler",THURSDAY,12,3,2,0,1,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Maler",FRIDAY,12,4,1,0,3,confirmed,,
"EX | 26 | CH | SEARCH | LEAD | Maler",SATURDAY,12,3,1,0,2,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Maler",SUNDAY,13,3,1,0,2,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Maler",MONDAY,13,3,2,0,1,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Maler",TUESDAY,13,4,4,0,0,confirmed,,
"EX | 26 | CH | SEARCH | LEAD | Maler",WEDNESDAY,13,3,2,0,1,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Maler",THURSDAY,13,4,1,0,3,confirmed,,
"EX | 26 | CH | SEARCH | LEAD | Maler",FRIDAY,13,3,0,0,3,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Maler",SATURDAY,13,3,1,0,2,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Maler",SUNDAY,14,4,2,0,2,unconfirmed,,
"EX | 26 | CH | SEARCH | LEAD | Maler",MONDAY,14,4,2,0,2,unconfirmed,,
"EX | 26 | CH | SEARCH | LEAD | Maler",TUESDAY,14,3,3,0,0,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Maler",WEDNESDAY,14,2,1,0,1,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Maler",THURSDAY,14,2,1,0,1,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Maler",FRIDAY,14,2,1,0,1,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Maler",SATURDAY,14,3,2,0,1,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Maler",SUNDAY,15,2,0,1,1,insufficient,0.94,-98.9
"EX | 26 | CH | SEARCH | LEAD | Maler",MONDAY,15,4,4,0,0,confirmed,,
"EX | 26 | CH | SEARCH | LEAD | Maler",TUESDAY,15,2,0,0,2,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Maler",WEDNESDAY,15,2,1,0,1,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Maler",THURSDAY,15,4,2,0,2,unconfirmed,,
"EX | 26 | CH | SEARCH | LEAD | Maler",FRIDAY,15,3,2,0,1,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Maler",SATURDAY,15,2,2,0,0,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Maler",SUNDAY,16,4,1,0,3,confirmed,,
"EX | 26 | CH | SEARCH | LEAD | Maler",MONDAY,16,3,2,0,1,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Maler",TUESDAY,16,2,1,0,1,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Maler",WEDNESDAY,16,2,1,0,1,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Maler",THURSDAY,16,3,1,0,2,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Maler",FRIDAY,16,2,0,0,2,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Maler",SATURDAY,16,2,1,0,1,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Maler",SUNDAY,17,4,2,0,2,unconfirmed,,
"EX | 26 | CH | SEARCH | LEAD | Maler",MONDAY,17,3,2,0,1,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Maler",TUESDAY,17,2,1,0,1,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Maler",WEDNESDAY,17,1,1,0,0,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Maler",THURSDAY,17,3,1,0,2,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Maler",FRIDAY,17,3,0,0,3,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Maler",SATURDAY,17,3,1,0,2,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Maler",SUNDAY,18,4,2,0,2,unconfirmed,,
"EX | 26 | CH | SEARCH | LEAD | Maler",MONDAY,18,1,0,0,1,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Maler",TUESDAY,18,2,1,1,0,insufficient,2.95,-96.5
"EX | 26 | CH | SEARCH | LEAD | Maler",THURSDAY,18,3,0,0,3,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Maler",FRIDAY,18,4,1,0,3,confirmed,,
"EX | 26 | CH | SEARCH | LEAD | Maler",SATURDAY,18,3,1,0,2,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Maler",SUNDAY,19,4,1,0,3,confirmed,,
"EX | 26 | CH | SEARCH | LEAD | Maler",MONDAY,19,1,0,0,1,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Maler",TUESDAY,19,1,0,0,1,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Maler",THURSDAY,19,3,0,0,3,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Maler",FRIDAY,19,4,0,0,4,confirmed,,
"EX | 26 | CH | SEARCH | LEAD | Maler",SATURDAY,19,2,1,0,1,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Maler",SUNDAY,20,4,2,0,2,unconfirmed,,
"EX | 26 | CH | SEARCH | LEAD | Maler",MONDAY,20,1,1,0,0,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Maler",TUESDAY,20,1,0,0,1,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Maler",THURSDAY,20,4,1,0,3,confirmed,,
"EX | 26 | CH | SEARCH | LEAD | Maler",FRIDAY,20,4,2,1,1,unconfirmed,15.11,-81.9
"EX | 26 | CH | SEARCH | LEAD | Maler",SATURDAY,20,2,1,0,1,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Maler",SUNDAY,21,3,1,0,2,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Maler",TUESDAY,21,1,1,0,0,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Maler",THURSDAY,21,4,1,0,3,confirmed,,
"EX | 26 | CH | SEARCH | LEAD | Maler",FRIDAY,21,2,0,0,2,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Maler",SATURDAY,21,2,0,0,2,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Maler",SUNDAY,22,3,1,0,2,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Maler",THURSDAY,22,4,2,0,2,unconfirmed,,
"EX | 26 | CH | SEARCH | LEAD | Maler",FRIDAY,22,3,2,0,1,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Maler",SATURDAY,22,2,0,0,2,insufficient,,
